Activity,Timestamp,Value
Cat Detected,2/13 8:59AM,-
Clean Cycle Complete,2/13 7:51AM,-
Clean Cycle In Progress,2/13 7:49AM,-
Pet Weight Recorded ,2/13 7:24AM,16.0 lbs
Pet Weight Recorded ,2/13 6:46AM,18.7 lbs
Pet Weight Recorded ,2/13 6:43AM,18.7 lbs
Cat Detected,2/13 6:42AM,-
Clean Cycle Complete,2/13 2:04AM,-
Clean Cycle In Progress,2/13 2:02AM,-
Cat Detected,2/13 1:36AM,-
Clean Cycle Complete,2/13 1:36AM,-
Pet Weight Recorded ,2/13 1:35AM,15.8 lbs
Cycle Interrupted,2/13 1:35AM,-
Cat Detected,2/13 1:33AM,-
Clean Cycle In Progress,2/13 1:33AM,-
Pet Weight Recorded ,2/13 12:29AM,18.8 lbs
Clean Cycle Complete,2/13 12:26AM,-
Clean Cycle In Progress,2/13 12:24AM,-
Pet Weight Recorded ,2/12 11:59PM,18.8 lbs
Pet Weight Recorded ,2/12 11:46PM,18.8 lbs
Cat Detected,2/12 11:45PM,-
Clean Cycle Complete,2/12 11:16PM,-
Clean Cycle In Progress,2/12 11:14PM,-
Pet Weight Recorded ,2/12 10:49PM,19.0 lbs
Pet Weight Recorded ,2/12 10:47PM,18.9 lbs
Pet Weight Recorded ,2/12 10:31PM,18.9 lbs
Pet Weight Recorded ,2/12 10:23PM,15.9 lbs
Cat Detected,2/12 10:22PM,-
Clean Cycle Complete,2/12 9:42PM,-
Clean Cycle In Progress,2/12 9:40PM,-
Pet Weight Recorded ,2/12 9:12PM,8.8 lbs
Pet Weight Recorded ,2/12 9:09PM,18.8 lbs
Cat Detected,2/12 9:08PM,-
Clean Cycle Complete,2/12 8:43PM,-
Clean Cycle In Progress,2/12 8:41PM,-
Clean Cycle Complete,2/12 7:57PM,-
Clean Cycle In Progress,2/12 7:55PM,-
Pet Weight Recorded ,2/12 7:30PM,18.8 lbs
Cat Detected,2/12 7:29PM,-
Clean Cycle Complete,2/12 4:43PM,-
Clean Cycle In Progress,2/12 4:41PM,-
Pet Weight Recorded ,2/12 4:16PM,8.8 lbs
Pet Weight Recorded ,2/12 3:56PM,15.9 lbs
Cat Detected,2/12 3:54PM,-
Clean Cycle Complete,2/12 3:39PM,-
Clean Cycle In Progress,2/12 3:37PM,-
Pet Weight Recorded ,2/12 3:09PM,18.8 lbs
Cat Detected,2/12 3:09PM,-
Clean Cycle Complete,2/12 3:05PM,-
Cycle Interrupted,2/12 3:04PM,-
Clean Cycle In Progress,2/12 3:02PM,-
Pet Weight Recorded ,2/12 2:37PM,18.8 lbs
Cat Detected,2/12 2:36PM,-
Clean Cycle Complete,2/12 11:36AM,-
Clean Cycle In Progress,2/12 11:34AM,-
Pet Weight Recorded ,2/12 11:09AM,18.9 lbs
Pet Weight Recorded ,2/12 11:04AM,8.7 lbs
Pet Weight Recorded ,2/12 10:59AM,18.7 lbs
Pet Weight Recorded ,2/12 10:35AM,18.6 lbs
Cat Detected,2/12 10:34AM,-
Clean Cycle Complete,2/12 10:00AM,-
Clean Cycle In Progress,2/12 9:58AM,-
Pet Weight Recorded ,2/12 9:06AM,18.8 lbs
Pet Weight Recorded ,2/12 8:59AM,8.8 lbs
Pet Weight Recorded ,2/12 8:56AM,18.7 lbs
Cat Detected,2/12 8:53AM,-
Cat Detected,2/12 8:46AM,-
Clean Cycle Complete,2/12 8:46AM,-
Cycle Interrupted,2/12 7:52AM,-
Pet Weight Recorded ,2/12 6:34AM,14.0 lbs
Pet Weight Recorded ,2/12 6:24AM,3.9 lbs
Pet Weight Recorded ,2/11 10:55PM,15.8 lbs
Pet Weight Recorded ,2/11 10:32PM,18.7 lbs
Pet Weight Recorded ,2/11 9:20PM,18.6 lbs
Pet Weight Recorded ,2/11 9:17PM,8.7 lbs
Pet Weight Recorded ,2/11 8:16PM,18.8 lbs
Pet Weight Recorded ,2/11 4:41PM,18.8 lbs
Pet Weight Recorded ,2/11 3:02PM,18.8 lbs
Pet Weight Recorded ,2/11 2:46PM,8.7 lbs
Pet Weight Recorded ,2/11 10:45AM,18.9 lbs
Pet Weight Recorded ,2/11 9:53AM,18.8 lbs
Pet Weight Recorded ,2/11 9:20AM,18.4 lbs
Pet Weight Recorded ,2/11 8:53AM,19.0 lbs
Pet Weight Recorded ,2/11 1:55AM,18.8 lbs
Pet Weight Recorded ,2/11 12:01AM,19.0 lbs
Pet Weight Recorded ,2/10 11:59PM,15.9 lbs
Clean Cycle Complete,2/10 11:57PM,-
Cycle Interrupted,2/10 11:56PM,-
Cycle Interrupted,2/10 11:33PM,-
Cycle Interrupted,2/10 11:32PM,-
Clean Cycle In Progress,2/10 11:32PM,-
Pet Weight Recorded ,2/10 9:44PM,16.0 lbs
Pet Weight Recorded ,2/10 9:28PM,18.9 lbs
Pet Weight Recorded ,2/10 6:11PM,18.9 lbs
Pet Weight Recorded ,2/10 4:45PM,8.5 lbs
Pet Weight Recorded ,2/10 4:33PM,18.8 lbs
Pet Weight Recorded ,2/10 4:32PM,19.0 lbs
Pet Weight Recorded ,2/10 4:06PM,18.8 lbs
Clean Cycle Complete,2/10 3:56PM,-
Cycle Interrupted,2/10 3:54PM,-
Clean Cycle In Progress,2/10 3:54PM,-
Pet Weight Recorded ,2/10 3:10PM,18.9 lbs
Pet Weight Recorded ,2/10 12:46PM,18.8 lbs
Pet Weight Recorded ,2/10 12:12PM,8.6 lbs
Pet Weight Recorded ,2/10 12:05PM,18.8 lbs
Clean Cycle Complete,2/10 12:02PM,-
Cycle Interrupted,2/10 12:01PM,-
Cycle Interrupted,2/10 11:44AM,-
Cycle Interrupted,2/10 11:43AM,-
Clean Cycle In Progress,2/10 11:43AM,-
Pet Weight Recorded ,2/10 9:50AM,18.9 lbs
Pet Weight Recorded ,2/10 9:07AM,18.8 lbs
Pet Weight Recorded ,2/10 8:58AM,18.7 lbs
Pet Weight Recorded ,2/10 7:56AM,8.6 lbs
Clean Cycle Complete,2/10 2:37AM,-
Cycle Interrupted,2/10 2:35AM,-
Cycle Interrupted,2/10 2:34AM,-
Pet Weight Recorded ,2/10 2:31AM,18.9 lbs
Pet Weight Recorded ,2/10 1:32AM,18.9 lbs
Pet Weight Recorded ,2/10 1:07AM,18.8 lbs
Pet Weight Recorded ,2/10 12:11AM,18.8 lbs
Pet Weight Recorded ,2/10 12:09AM,18.8 lbs
Clean Cycle Complete,2/10 12:07AM,-
Cycle Interrupted,2/10 12:06AM,-
Pet Weight Recorded ,2/9 11:22PM,8.7 lbs
Pet Weight Recorded ,2/9 10:59PM,18.9 lbs
Pet Weight Recorded ,2/9 10:20PM,16.0 lbs
Pet Weight Recorded ,2/9 10:11PM,5.2 lbs
Pet Weight Recorded ,2/9 9:59PM,19.0 lbs
Pet Weight Recorded ,2/9 8:54PM,18.9 lbs
Pet Weight Recorded ,2/9 8:24PM,18.9 lbs
Clean Cycle Complete,2/9 5:39PM,-
Cycle Interrupted,2/9 4:35PM,-
Clean Cycle In Progress,2/9 4:34PM,-
Pet Weight Recorded ,2/9 4:09PM,8.8 lbs
Cat Detected,2/9 4:08PM,-
Clean Cycle Complete,2/9 1:44PM,-
Clean Cycle In Progress,2/9 1:42PM,-
Pet Weight Recorded ,2/9 1:17PM,18.9 lbs
Pet Weight Recorded ,2/9 1:14PM,18.9 lbs
Cat Detected,2/9 1:14PM,-
Clean Cycle Complete,2/9 12:33PM,-
Clean Cycle In Progress,2/9 12:30PM,-
Pet Weight Recorded ,2/9 12:05PM,19.0 lbs
Cat Detected,2/9 12:03PM,-
Clean Cycle Complete,2/9 11:13AM,-
Cycle Interrupted,2/9 11:11AM,-
Clean Cycle In Progress,2/9 11:10AM,-
Cat Detected,2/9 10:45AM,-
Clean Cycle Complete,2/9 9:50AM,-
Pet Weight Recorded ,2/9 9:49AM,15.9 lbs
Cycle Interrupted,2/9 9:46AM,-
Cycle Interrupted,2/9 9:45AM,-
Clean Cycle In Progress,2/9 9:44AM,-
Pet Weight Recorded ,2/9 9:19AM,8.8 lbs
Pet Weight Recorded ,2/9 9:09AM,18.9 lbs
Cat Detected,2/9 9:09AM,-
Clean Cycle Complete,2/9 6:33AM,-
Cycle Interrupted,2/9 6:32AM,-
Clean Cycle In Progress,2/9 6:30AM,-
Pet Weight Recorded ,2/9 6:05AM,19.1 lbs
Pet Weight Recorded ,2/9 5:59AM,16.1 lbs
Pet Weight Recorded ,2/9 5:40AM,8.7 lbs
Clean Cycle Complete,2/9 1:00AM,-
Cycle Interrupted,2/9 12:58AM,-
Clean Cycle In Progress,2/9 12:57AM,-
Pet Weight Recorded ,2/9 12:32AM,18.9 lbs
Cat Detected,2/9 12:32AM,-
Clean Cycle Complete,2/8 11:04PM,-
Cycle Interrupted,2/8 11:03PM,-
Cycle Interrupted,2/8 11:02PM,-
Cycle Interrupted,2/8 11:01PM,-
Cycle Interrupted,2/8 10:24PM,-
Clean Cycle In Progress,2/8 10:24PM,-
Pet Weight Recorded ,2/8 9:08PM,18.9 lbs
Pet Weight Recorded ,2/8 8:12PM,19.0 lbs
Pet Weight Recorded ,2/8 7:28PM,8.6 lbs
Pet Weight Recorded ,2/8 4:36PM,19.0 lbs
Pet Weight Recorded ,2/8 12:03PM,8.6 lbs
Pet Weight Recorded ,2/8 10:35AM,18.9 lbs
Pet Weight Recorded ,2/8 9:55AM,18.8 lbs
Pet Weight Recorded ,2/8 9:38AM,18.9 lbs
Pet Weight Recorded ,2/8 9:15AM,18.9 lbs
Clean Cycle Complete,2/8 9:07AM,-
Cycle Interrupted,2/8 9:06AM,-
Cycle Interrupted,2/8 9:05AM,-
Cycle Interrupted,2/8 9:02AM,-
Cycle Interrupted,2/8 9:01AM,-
Pet Weight Recorded ,2/8 8:52AM,18.9 lbs
Pet Weight Recorded ,2/8 8:31AM,18.9 lbs
Pet Weight Recorded ,2/8 6:15AM,8.7 lbs
Clean Cycle Complete,2/8 5:48AM,-
Clean Cycle In Progress,2/8 5:46AM,-
Pet Weight Recorded ,2/8 5:21AM,18.9 lbs
Pet Weight Recorded ,2/8 5:20AM,18.9 lbs
Cat Detected,2/8 5:20AM,-
Clean Cycle Complete,2/8 2:44AM,-
Clean Cycle In Progress,2/8 2:42AM,-
Pet Weight Recorded ,2/8 2:17AM,19.0 lbs
Cat Detected,2/8 2:16AM,-
Clean Cycle Complete,2/8 1:18AM,-
Pet Weight Recorded ,2/8 1:17AM,16.1 lbs
Cycle Interrupted,2/8 1:17AM,-
Clean Cycle In Progress,2/8 1:15AM,-
Pet Weight Recorded ,2/8 12:50AM,19.1 lbs
Pet Weight Recorded ,2/8 12:49AM,19.2 lbs
Pet Weight Recorded ,2/8 12:35AM,19.0 lbs
Cat Detected,2/8 12:34AM,-
Clean Cycle Complete,2/8 12:33AM,-
Cycle Interrupted,2/8 12:31AM,-
Cycle Interrupted,2/8 12:30AM,-
Clean Cycle In Progress,2/8 12:29AM,-
Pet Weight Recorded ,2/8 12:04AM,19.2 lbs
Pet Weight Recorded ,2/7 11:49PM,16.0 lbs
Pet Weight Recorded ,2/7 11:45PM,18.9 lbs
Cat Detected,2/7 11:45PM,-
Clean Cycle Complete,2/7 11:21PM,-
Clean Cycle In Progress,2/7 11:19PM,-
Pet Weight Recorded ,2/7 10:54PM,8.7 lbs
Cat Detected,2/7 10:53PM,-
Clean Cycle Complete,2/7 10:45PM,-
Clean Cycle In Progress,2/7 10:43PM,-
Pet Weight Recorded ,2/7 10:18PM,19.0 lbs
Pet Weight Recorded ,2/7 10:08PM,19.0 lbs
Pet Weight Recorded ,2/7 9:48PM,16.0 lbs
Cat Detected,2/7 9:44PM,-
Clean Cycle Complete,2/7 9:34PM,-
Cycle Interrupted,2/7 9:33PM,-
Cycle Interrupted,2/7 9:32PM,-
Clean Cycle In Progress,2/7 9:31PM,-
Pet Weight Recorded ,2/7 9:06PM,8.7 lbs
Pet Weight Recorded ,2/7 8:27PM,18.9 lbs
Cat Detected,2/7 8:27PM,-
Clean Cycle Complete,2/7 4:41PM,-
Clean Cycle In Progress,2/7 4:39PM,-
Pet Weight Recorded ,2/7 4:14PM,8.4 lbs
Pet Weight Recorded ,2/7 4:12PM,18.6 lbs
Cat Detected,2/7 4:12PM,-
Clean Cycle Complete,2/7 3:16PM,-
Cycle Interrupted,2/7 3:10PM,-
Cycle Interrupted,2/7 3:06PM,-
Clean Cycle In Progress,2/7 3:05PM,-
Pet Weight Recorded ,2/7 2:40PM,19.0 lbs
Cat Detected,2/7 2:39PM,-
Clean Cycle Complete,2/7 12:18PM,-
Clean Cycle In Progress,2/7 12:15PM,-
Pet Weight Recorded ,2/7 11:50AM,19.0 lbs
Cat Detected,2/7 11:50AM,-
Clean Cycle Complete,2/7 11:38AM,-
Cycle Interrupted,2/7 11:36AM,-
Clean Cycle In Progress,2/7 11:36AM,-
Pet Weight Recorded ,2/7 10:23AM,19.0 lbs
Pet Weight Recorded ,2/7 9:58AM,18.8 lbs
Pet Weight Recorded ,2/7 9:54AM,8.8 lbs
Pet Weight Recorded ,2/7 9:08AM,18.9 lbs
Pet Weight Recorded ,2/7 8:26AM,18.8 lbs
Pet Weight Recorded ,2/7 7:12AM,15.9 lbs
Pet Weight Recorded ,2/7 6:44AM,18.8 lbs
Pet Weight Recorded ,2/7 6:42AM,18.9 lbs
Pet Weight Recorded ,2/7 5:10AM,18.9 lbs
Clean Cycle Complete,2/7 3:28AM,-
Clean Cycle In Progress,2/7 3:26AM,-
Pet Weight Recorded ,2/7 3:01AM,8.8 lbs
Cat Detected,2/7 3:00AM,-
Clean Cycle Complete,2/7 2:14AM,-
Clean Cycle In Progress,2/7 2:12AM,-
Pet Weight Recorded ,2/7 1:47AM,18.8 lbs
Pet Weight Recorded ,2/7 1:45AM,18.9 lbs
Pet Weight Recorded ,2/7 1:30AM,18.9 lbs
Clean Cycle Complete,2/7 1:29AM,-
Pet Weight Recorded ,2/7 1:28AM,7.9 lbs
Cycle Interrupted,2/7 1:28AM,-
Clean Cycle In Progress,2/7 1:26AM,-
Pet Weight Recorded ,2/7 1:01AM,15.9 lbs
Pet Weight Recorded ,2/7 12:21AM,18.9 lbs
Cat Detected,2/7 12:19AM,-
Clean Cycle Complete,2/6 11:53PM,-
Clean Cycle In Progress,2/6 11:51PM,-
Pet Weight Recorded ,2/6 11:26PM,19.2 lbs
Pet Weight Recorded ,2/6 11:25PM,16.1 lbs
Cat Detected,2/6 11:19PM,-
Clean Cycle Complete,2/6 11:05PM,-
Clean Cycle In Progress,2/6 11:03PM,-
Pet Weight Recorded ,2/6 10:38PM,19.0 lbs
Cat Detected,2/6 10:36PM,-
Clean Cycle Complete,2/6 10:18PM,-
Clean Cycle In Progress,2/6 10:16PM,-
Pet Weight Recorded ,2/6 10:14PM,8.8 lbs
Pet Weight Recorded ,2/6 10:10PM,18.9 lbs
Cat Detected,2/6 9:48PM,-
Clean Cycle Complete,2/6 7:44PM,-
Cycle Interrupted,2/6 7:43PM,-
Clean Cycle In Progress,2/6 7:42PM,-
Pet Weight Recorded ,2/6 7:17PM,19.0 lbs
Pet Weight Recorded ,2/6 7:15PM,8.7 lbs
Cat Detected,2/6 7:14PM,-
Clean Cycle Complete,2/6 4:26PM,-
Cycle Interrupted,2/6 4:25PM,-
Pet Weight Recorded ,2/6 4:23PM,19.1 lbs
Cycle Interrupted,2/6 4:23PM,-
Clean Cycle In Progress,2/6 4:23PM,-
Pet Weight Recorded ,2/6 3:57PM,16.1 lbs
Pet Weight Recorded ,2/6 3:50PM,16.2 lbs
Cat Detected,2/6 3:49PM,-
Clean Cycle Complete,2/6 3:13PM,-
Clean Cycle In Progress,2/6 3:11PM,-
Pet Weight Recorded ,2/6 2:46PM,18.9 lbs
Cat Detected,2/6 2:45PM,-
Clean Cycle Complete,2/6 1:40PM,-
Clean Cycle In Progress,2/6 1:37PM,-
Pet Weight Recorded ,2/6 1:12PM,8.7 lbs
Cat Detected,2/6 1:11PM,-
Clean Cycle Complete,2/6 12:28PM,-
Clean Cycle In Progress,2/6 12:26PM,-
Pet Weight Recorded ,2/6 12:00PM,8.7 lbs
Pet Weight Recorded ,2/6 11:33AM,19.0 lbs
Cat Detected,2/6 11:33AM,-
Clean Cycle Complete,2/6 11:03AM,-
Clean Cycle In Progress,2/6 11:01AM,-
Pet Weight Recorded ,2/6 10:36AM,19.0 lbs
Pet Weight Recorded ,2/6 10:35AM,19.1 lbs
Pet Weight Recorded ,2/6 10:22AM,19.0 lbs
Cat Detected,2/6 10:21AM,-
Clean Cycle Complete,2/6 9:55AM,-
Cycle Interrupted,2/6 9:53AM,-
Pet Weight Recorded ,2/6 9:37AM,18.9 lbs
Pet Weight Recorded ,2/6 9:23AM,8.7 lbs
Pet Weight Recorded ,2/6 9:11AM,19.1 lbs
Pet Weight Recorded ,2/6 9:09AM,19.0 lbs
Pet Weight Recorded ,2/6 6:59AM,18.9 lbs
Pet Weight Recorded ,2/6 6:58AM,18.8 lbs
Pet Weight Recorded ,2/6 6:11AM,19.0 lbs
Clean Cycle Complete,2/6 4:33AM,-
Clean Cycle In Progress,2/6 4:31AM,-
Pet Weight Recorded ,2/6 4:05AM,8.8 lbs
Cat Detected,2/6 4:02AM,-
Clean Cycle Complete,2/6 2:21AM,-
Clean Cycle In Progress,2/6 2:18AM,-
Pet Weight Recorded ,2/6 1:53AM,19.1 lbs
Pet Weight Recorded ,2/6 1:29AM,19.1 lbs
Cat Detected,2/6 1:27AM,-
Clean Cycle Complete,2/6 1:26AM,-
Clean Cycle In Progress,2/6 1:24AM,-
Pet Weight Recorded ,2/6 1:01AM,19.0 lbs
Pet Weight Recorded ,2/6 12:47AM,18.8 lbs
Pet Weight Recorded ,2/6 12:46AM,18.8 lbs
Cat Detected,2/6 12:45AM,-
Clean Cycle Complete,2/6 12:38AM,-
Cycle Interrupted,2/5 11:50PM,-
Cycle Interrupted,2/5 11:49PM,-
Clean Cycle In Progress,2/5 11:48PM,-
Pet Weight Recorded ,2/5 11:23PM,19.1 lbs
Pet Weight Recorded ,2/5 11:07PM,19.1 lbs
Pet Weight Recorded ,2/5 11:03PM,16.1 lbs
Pet Weight Recorded ,2/5 10:41PM,18.8 lbs
Pet Weight Recorded ,2/5 10:39PM,18.8 lbs
Cat Detected,2/5 10:39PM,-
Clean Cycle Complete,2/5 9:35PM,-
Cycle Interrupted,2/5 9:34PM,-
Cycle Interrupted,2/5 9:33PM,-
Clean Cycle In Progress,2/5 9:32PM,-
Pet Weight Recorded ,2/5 9:31PM,16.2 lbs
Pet Weight Recorded ,2/5 9:25PM,8.7 lbs
Pet Weight Recorded ,2/5 9:16PM,18.8 lbs
Cat Detected,2/5 9:15PM,-
Clean Cycle Complete,2/5 9:13PM,-
Clean Cycle In Progress,2/5 9:11PM,-
Pet Weight Recorded ,2/5 8:46PM,18.8 lbs
Pet Weight Recorded ,2/5 8:27PM,18.9 lbs
Cat Detected,2/5 8:26PM,-
Clean Cycle Complete,2/5 7:40PM,-
Clean Cycle In Progress,2/5 7:38PM,-
Pet Weight Recorded ,2/5 7:13PM,18.9 lbs
Pet Weight Recorded ,2/5 7:12PM,8.7 lbs
Cat Detected,2/5 7:09PM,-
Clean Cycle Complete,2/5 4:21PM,-
Cycle Interrupted,2/5 4:19PM,-
Clean Cycle In Progress,2/5 4:19PM,-
Pet Weight Recorded ,2/5 4:14PM,18.9 lbs
Pet Weight Recorded ,2/5 4:12PM,19.0 lbs
Pet Weight Recorded ,2/5 4:09PM,8.8 lbs
Cat Detected,2/5 4:08PM,-
Clean Cycle Complete,2/5 3:59PM,-
Cycle Interrupted,2/5 3:57PM,-
Clean Cycle In Progress,2/5 3:57PM,-
Pet Weight Recorded ,2/5 3:32PM,18.9 lbs
Pet Weight Recorded ,2/5 3:15PM,18.9 lbs
Cat Detected,2/5 3:15PM,-
Clean Cycle Complete,2/5 3:06PM,-
Cycle Interrupted,2/5 3:04PM,-
Clean Cycle In Progress,2/5 3:03PM,-
Pet Weight Recorded ,2/5 2:58PM,18.9 lbs
Pet Weight Recorded ,2/5 2:50PM,8.7 lbs
Cat Detected,2/5 2:48PM,-
Clean Cycle Complete,2/5 2:38PM,-
Pet Weight Recorded ,2/5 12:26PM,4.0 lbs
Pet Weight Recorded ,2/5 6:21AM,3.5 lbs
Pet Weight Recorded ,2/5 5:26AM,7.4 lbs
Pet Weight Recorded ,2/4 9:47PM,7.7 lbs
Pet Weight Recorded ,2/4 8:01PM,5.0 lbs
Cycle Interrupted,2/4 4:39PM,-
Clean Cycle In Progress,2/4 4:39PM,-
Pet Weight Recorded ,2/4 4:14PM,8.8 lbs
Cat Detected,2/4 4:12PM,-
Clean Cycle Complete,2/4 3:20PM,-
Clean Cycle In Progress,2/4 3:17PM,-
Cat Detected,2/4 2:52PM,-
Clean Cycle Complete,2/4 11:15AM,-
Clean Cycle In Progress,2/4 11:13AM,-
Pet Weight Recorded ,2/4 10:48AM,8.7 lbs
Cat Detected,2/4 10:45AM,-
Clean Cycle Complete,2/4 9:57AM,-
Cycle Interrupted,2/4 9:56AM,-
Cycle Interrupted,2/4 9:55AM,-
Cycle Interrupted,2/4 9:54AM,-
Cycle Interrupted,2/4 9:53AM,-
Clean Cycle In Progress,2/4 9:52AM,-
Pet Weight Recorded ,2/4 9:27AM,18.8 lbs
Cat Detected,2/4 9:27AM,-
Clean Cycle Complete,2/4 8:02AM,-
Clean Cycle In Progress,2/4 8:00AM,-
Pet Weight Recorded ,2/4 7:35AM,18.8 lbs
Pet Weight Recorded ,2/4 7:33AM,18.8 lbs
Pet Weight Recorded ,2/4 7:24AM,15.8 lbs
Clean Cycle Complete,2/4 7:11AM,-
Clean Cycle In Progress,2/4 7:09AM,-
Pet Weight Recorded ,2/4 6:44AM,18.9 lbs
Pet Weight Recorded ,2/4 6:23AM,16.0 lbs
Pet Weight Recorded ,2/4 6:10AM,18.9 lbs
Cat Detected,2/4 6:09AM,-
Clean Cycle Complete,2/4 2:58AM,-
Clean Cycle In Progress,2/4 2:55AM,-
Pet Weight Recorded ,2/4 2:30AM,18.9 lbs
Cat Detected,2/4 2:30AM,-
Clean Cycle Complete,2/4 2:08AM,-
Cycle Interrupted,2/4 2:06AM,-
Pet Weight Recorded ,2/4 2:05AM,9.7 lbs
Cycle Interrupted,2/4 2:04AM,-
Clean Cycle In Progress,2/4 2:04AM,-
Pet Weight Recorded ,2/4 1:39AM,18.8 lbs
Pet Weight Recorded ,2/4 1:38AM,18.9 lbs
Clean Cycle Complete,2/4 1:28AM,-
Clean Cycle In Progress,2/4 1:26AM,-
Pet Weight Recorded ,2/4 1:01AM,18.9 lbs
Pet Weight Recorded ,2/4 12:59AM,18.9 lbs
Cat Detected,2/4 12:59AM,-
Clean Cycle Complete,2/4 12:03AM,-
Cycle Interrupted,2/4 12:01AM,-
Clean Cycle In Progress,2/4 12:00AM,-
Pet Weight Recorded ,2/3 11:35PM,18.9 lbs
Cat Detected,2/3 11:34PM,-
Clean Cycle Complete,2/3 9:44PM,-
Clean Cycle In Progress,2/3 9:42PM,-
Pet Weight Recorded ,2/3 9:16PM,18.7 lbs
Pet Weight Recorded ,2/3 9:15PM,18.9 lbs
Pet Weight Recorded ,2/3 8:54PM,18.9 lbs
Cat Detected,2/3 8:53PM,-
Clean Cycle Complete,2/3 8:30PM,-
Clean Cycle In Progress,2/3 8:28PM,-
Pet Weight Recorded ,2/3 8:03PM,8.8 lbs
Cat Detected,2/3 8:01PM,-
Clean Cycle Complete,2/3 2:00PM,-
Clean Cycle In Progress,2/3 1:58PM,-
Pet Weight Recorded ,2/3 1:33PM,8.7 lbs
Cat Detected,2/3 1:29PM,-
Clean Cycle Complete,2/3 12:16PM,-
Clean Cycle In Progress,2/3 12:14PM,-
Clean Cycle Complete,2/3 12:10PM,-
Cycle Interrupted,2/3 11:18AM,-
Cycle Interrupted,2/3 11:17AM,-
Cycle Interrupted,2/3 11:16AM,-
Clean Cycle In Progress,2/3 11:16AM,-
Pet Weight Recorded ,2/3 11:13AM,18.9 lbs
Pet Weight Recorded ,2/3 11:07AM,18.9 lbs
Pet Weight Recorded ,2/3 10:45AM,19.0 lbs
Pet Weight Recorded ,2/3 10:43AM,19.0 lbs
Pet Weight Recorded ,2/3 10:41AM,8.8 lbs
Pet Weight Recorded ,2/3 10:15AM,15.9 lbs
Pet Weight Recorded ,2/3 10:14AM,18.9 lbs
Pet Weight Recorded ,2/3 10:07AM,15.9 lbs
Pet Weight Recorded ,2/3 10:02AM,7.9 lbs
Cat Detected,2/3 10:01AM,-
Clean Cycle Complete,2/3 9:39AM,-
Cycle Interrupted,2/3 9:38AM,-
Cycle Interrupted,2/3 9:37AM,-
Cycle Interrupted,2/3 9:34AM,-
Cycle Interrupted,2/3 9:33AM,-
Clean Cycle In Progress,2/3 9:33AM,-
Pet Weight Recorded ,2/3 9:08AM,19.0 lbs
Pet Weight Recorded ,2/3 8:52AM,8.8 lbs
Pet Weight Recorded ,2/3 8:51AM,18.9 lbs
Pet Weight Recorded ,2/3 8:50AM,19.0 lbs
Pet Weight Recorded ,2/3 8:31AM,18.9 lbs
Cat Detected,2/3 8:31AM,-
Clean Cycle Complete,2/3 7:44AM,-
Clean Cycle In Progress,2/3 7:42AM,-
Pet Weight Recorded ,2/3 7:17AM,16.0 lbs
Pet Weight Recorded ,2/3 6:58AM,18.9 lbs
Cat Detected,2/3 6:57AM,-
Clean Cycle Complete,2/3 3:00AM,-
Clean Cycle In Progress,2/3 2:58AM,-
Pet Weight Recorded ,2/3 2:33AM,18.8 lbs
Pet Weight Recorded ,2/3 2:32AM,18.8 lbs
Cat Detected,2/3 2:31AM,-
Clean Cycle Complete,2/3 2:07AM,-
Clean Cycle In Progress,2/3 2:05AM,-
Pet Weight Recorded ,2/3 1:40AM,19.0 lbs
Pet Weight Recorded ,2/3 1:22AM,8.8 lbs
Cat Detected,2/3 1:22AM,-
Clean Cycle Complete,2/3 1:22AM,-
Clean Cycle In Progress,2/3 1:19AM,-
Pet Weight Recorded ,2/3 12:37AM,18.9 lbs
Cat Detected,2/3 12:37AM,-
Clean Cycle Complete,2/2 11:58PM,-
Clean Cycle In Progress,2/2 11:56PM,-
Pet Weight Recorded ,2/2 11:31PM,15.8 lbs
Pet Weight Recorded ,2/2 11:30PM,15.9 lbs
Pet Weight Recorded ,2/2 11:14PM,18.9 lbs
Pet Weight Recorded ,2/2 11:08PM,15.8 lbs
Pet Weight Recorded ,2/2 10:59PM,18.9 lbs
Pet Weight Recorded ,2/2 10:58PM,15.8 lbs
Pet Weight Recorded ,2/2 10:45PM,18.8 lbs
Cat Detected,2/2 10:45PM,-
Clean Cycle Complete,2/2 9:37PM,-
Clean Cycle In Progress,2/2 9:35PM,-
Pet Weight Recorded ,2/2 9:10PM,18.8 lbs
Cat Detected,2/2 9:09PM,-
Clean Cycle Complete,2/2 8:36PM,-
Cycle Interrupted,2/2 8:34PM,-
Pet Weight Recorded ,2/2 8:33PM,8.7 lbs
Cycle Interrupted,2/2 8:32PM,-
Clean Cycle In Progress,2/2 8:32PM,-
Cat Detected,2/2 8:06PM,-
Clean Cycle Complete,2/2 8:01PM,-
Cycle Interrupted,2/2 7:59PM,-
Cycle Interrupted,2/2 7:58PM,-
Clean Cycle In Progress,2/2 7:57PM,-
Pet Weight Recorded ,2/2 7:56PM,18.9 lbs
Cat Detected,2/2 7:40PM,-
Clean Cycle Complete,2/2 6:11PM,-
Clean Cycle In Progress,2/2 6:09PM,-
Pet Weight Recorded ,2/2 5:43PM,18.8 lbs
Cat Detected,2/2 5:43PM,-
Clean Cycle Complete,2/2 3:55PM,-
Clean Cycle In Progress,2/2 3:53PM,-
Pet Weight Recorded ,2/2 3:28PM,18.9 lbs
Pet Weight Recorded ,2/2 3:18PM,18.8 lbs
Cat Detected,2/2 3:17PM,-
