Activity,Timestamp,Value
Clean Cycle Complete,3/8 12:42PM,-
Clean Cycle In Progress,3/8 12:40PM,-
Pet Weight Recorded ,3/8 12:15PM,18.5 lbs
Pet Weight Recorded ,3/8 12:03PM,18.4 lbs
Cat Detected,3/8 12:03PM,-
Clean Cycle Complete,3/8 10:54AM,-
Clean Cycle In Progress,3/8 10:52AM,-
Pet Weight Recorded ,3/8 10:27AM,18.6 lbs
Cat Detected,3/8 10:26AM,-
Clean Cycle Complete,3/8 10:14AM,-
Clean Cycle In Progress,3/8 10:12AM,-
Pet Weight Recorded ,3/8 9:47AM,18.3 lbs
Pet Weight Recorded ,3/8 9:33AM,8.7 lbs
Pet Weight Recorded ,3/8 9:09AM,18.4 lbs
Pet Weight Recorded ,3/8 9:07AM,18.3 lbs
Cat Detected,3/8 9:06AM,-
Clean Cycle Complete,3/8 8:56AM,-
Cycle Interrupted,3/8 8:55AM,-
Clean Cycle In Progress,3/8 8:54AM,-
Pet Weight Recorded ,3/8 8:29AM,16.1 lbs
Pet Weight Recorded ,3/8 8:09AM,18.6 lbs
Cat Detected,3/8 8:09AM,-
Clean Cycle Complete,3/8 3:19AM,-
Clean Cycle In Progress,3/8 3:17AM,-
Pet Weight Recorded ,3/8 2:52AM,8.8 lbs
Clean Cycle Complete,3/8 2:44AM,-
Clean Cycle In Progress,3/8 2:42AM,-
Pet Weight Recorded ,3/8 2:16AM,18.5 lbs
Cat Detected,3/8 2:16AM,-
Clean Cycle Complete,3/8 2:02AM,-
Clean Cycle In Progress,3/8 2:00AM,-
Pet Weight Recorded ,3/8 1:35AM,16.2 lbs
Cat Detected,3/8 1:33AM,-
Clean Cycle Complete,3/7 10:37PM,-
Cycle Interrupted,3/7 10:35PM,-
Clean Cycle In Progress,3/7 10:34PM,-
Pet Weight Recorded ,3/7 10:09PM,16.2 lbs
Pet Weight Recorded ,3/7 10:02PM,18.7 lbs
Cat Detected,3/7 10:00PM,-
Clean Cycle Complete,3/7 9:21PM,-
Clean Cycle In Progress,3/7 9:19PM,-
Pet Weight Recorded ,3/7 8:54PM,18.6 lbs
Pet Weight Recorded ,3/7 8:52PM,8.9 lbs
Cat Detected,3/7 8:50PM,-
Clean Cycle Complete,3/7 7:50PM,-
Clean Cycle In Progress,3/7 7:48PM,-
Pet Weight Recorded ,3/7 7:23PM,18.2 lbs
Cat Detected,3/7 7:23PM,-
Clean Cycle Complete,3/7 7:06PM,-
Clean Cycle In Progress,3/7 7:04PM,-
Pet Weight Recorded ,3/7 6:39PM,18.2 lbs
Cat Detected,3/7 6:39PM,-
Clean Cycle Complete,3/7 5:12PM,-
Clean Cycle In Progress,3/7 5:10PM,-
Pet Weight Recorded ,3/7 4:45PM,16.2 lbs
Cat Detected,3/7 4:41PM,-
Clean Cycle Complete,3/7 3:29PM,-
Clean Cycle In Progress,3/7 3:26PM,-
Pet Weight Recorded ,3/7 3:01PM,18.2 lbs
Cat Detected,3/7 3:01PM,-
Clean Cycle Complete,3/7 2:40PM,-
Clean Cycle In Progress,3/7 2:37PM,-
Cat Detected,3/7 2:11PM,-
Clean Cycle Complete,3/7 1:43PM,-
Clean Cycle In Progress,3/7 1:40PM,-
Pet Weight Recorded ,3/7 1:15PM,9.1 lbs
Cat Detected,3/7 1:14PM,-
Clean Cycle Complete,3/7 1:13PM,-
Clean Cycle In Progress,3/7 1:10PM,-
Pet Weight Recorded ,3/7 12:45PM,17.9 lbs
Cat Detected,3/7 12:45PM,-
Clean Cycle Complete,3/7 10:42AM,-
Clean Cycle In Progress,3/7 10:39AM,-
Pet Weight Recorded ,3/7 10:14AM,18.8 lbs
Pet Weight Recorded ,3/7 10:00AM,16.2 lbs
Pet Weight Recorded ,3/7 9:44AM,18.5 lbs
Cat Detected,3/7 9:43AM,-
Clean Cycle Complete,3/7 9:32AM,-
Clean Cycle In Progress,3/7 9:30AM,-
Pet Weight Recorded ,3/7 9:05AM,18.5 lbs
Cat Detected,3/7 9:04AM,-
Clean Cycle Complete,3/7 9:04AM,-
Cycle Interrupted,3/7 9:03AM,-
Clean Cycle In Progress,3/7 9:01AM,-
Pet Weight Recorded ,3/7 8:36AM,18.5 lbs
Cat Detected,3/7 8:35AM,-
Clean Cycle Complete,3/7 7:02AM,-
Clean Cycle In Progress,3/7 7:00AM,-
Pet Weight Recorded ,3/7 6:35AM,8.7 lbs
Cat Detected,3/7 6:34AM,-
Clean Cycle Complete,3/7 2:23AM,-
Clean Cycle In Progress,3/7 2:20AM,-
Pet Weight Recorded ,3/7 1:55AM,8.7 lbs
Cat Detected,3/7 1:53AM,-
Clean Cycle Complete,3/7 12:45AM,-
Clean Cycle In Progress,3/7 12:43AM,-
Pet Weight Recorded ,3/7 12:18AM,18.4 lbs
Cat Detected,3/7 12:18AM,-
Clean Cycle Complete,3/6 11:37PM,-
Clean Cycle In Progress,3/6 11:35PM,-
Pet Weight Recorded ,3/6 11:10PM,18.4 lbs
Pet Weight Recorded ,3/6 11:08PM,8.7 lbs
Cat Detected,3/6 11:07PM,-
Clean Cycle Complete,3/6 10:35PM,-
Clean Cycle In Progress,3/6 10:32PM,-
Pet Weight Recorded ,3/6 10:07PM,16.2 lbs
Pet Weight Recorded ,3/6 10:06PM,16.4 lbs
Pet Weight Recorded ,3/6 9:59PM,18.4 lbs
Pet Weight Recorded ,3/6 9:48PM,18.4 lbs
Clean Cycle Complete,3/6 9:11PM,-
Cycle Interrupted,3/6 9:09PM,-
Clean Cycle In Progress,3/6 9:09PM,-
Pet Weight Recorded ,3/6 8:43PM,18.3 lbs
Cat Detected,3/6 8:43PM,-
Clean Cycle Complete,3/6 8:00PM,-
Clean Cycle In Progress,3/6 7:58PM,-
Pet Weight Recorded ,3/6 7:33PM,18.5 lbs
Cat Detected,3/6 7:32PM,-
Clean Cycle Complete,3/6 5:39PM,-
Clean Cycle In Progress,3/6 5:37PM,-
Pet Weight Recorded ,3/6 5:12PM,18.4 lbs
Pet Weight Recorded ,3/6 4:48PM,18.6 lbs
Cat Detected,3/6 4:48PM,-
Clean Cycle Complete,3/6 3:39PM,-
Clean Cycle In Progress,3/6 3:37PM,-
Pet Weight Recorded ,3/6 3:12PM,8.6 lbs
Pet Weight Recorded ,3/6 3:08PM,18.6 lbs
Cat Detected,3/6 3:07PM,-
Clean Cycle Complete,3/6 11:13AM,-
Clean Cycle In Progress,3/6 11:11AM,-
Pet Weight Recorded ,3/6 10:46AM,18.6 lbs
Pet Weight Recorded ,3/6 10:32AM,11.3 lbs
Clean Cycle Complete,3/6 10:31AM,-
Clean Cycle Complete,3/6 10:28AM,-
Pet Weight Recorded ,3/6 10:25AM,16.2 lbs
Cat Detected,3/6 10:23AM,-
Clean Cycle Complete,3/6 10:23AM,-
Clean Cycle In Progress,3/6 10:21AM,-
Pet Weight Recorded ,3/6 9:56AM,18.7 lbs
Pet Weight Recorded ,3/6 9:33AM,18.6 lbs
Pet Weight Recorded ,3/6 9:14AM,8.6 lbs
Cat Detected,3/6 9:11AM,-
Clean Cycle Complete,3/6 7:09AM,-
Clean Cycle In Progress,3/6 7:07AM,-
Pet Weight Recorded ,3/6 6:42AM,18.5 lbs
Cat Detected,3/6 6:40AM,-
Clean Cycle Complete,3/6 5:00AM,-
Clean Cycle In Progress,3/6 4:58AM,-
Pet Weight Recorded ,3/6 4:33AM,8.6 lbs
Cat Detected,3/6 4:31AM,-
Clean Cycle Complete,3/6 1:55AM,-
Clean Cycle In Progress,3/6 1:53AM,-
Pet Weight Recorded ,3/6 1:27AM,18.5 lbs
Pet Weight Recorded ,3/6 1:18AM,18.4 lbs
Cat Detected,3/6 1:17AM,-
Clean Cycle Complete,3/6 12:12AM,-
Clean Cycle In Progress,3/6 12:10AM,-
Pet Weight Recorded ,3/5 11:45PM,18.5 lbs
Clean Cycle Complete,3/5 11:37PM,-
Clean Cycle In Progress,3/5 11:35PM,-
Pet Weight Recorded ,3/5 11:10PM,18.4 lbs
Pet Weight Recorded ,3/5 10:54PM,18.4 lbs
Pet Weight Recorded ,3/5 10:46PM,18.5 lbs
Pet Weight Recorded ,3/5 9:59PM,12.5 lbs
Pet Weight Recorded ,3/5 9:56PM,2.6 lbs
Pet Weight Recorded ,3/5 9:21PM,3.0 lbs
Pet Weight Recorded ,3/5 9:12PM,18.6 lbs
Pet Weight Recorded ,3/5 8:55PM,16.1 lbs
Cat Detected,3/5 8:55PM,-
Clean Cycle Complete,3/5 8:23PM,-
Clean Cycle In Progress,3/5 8:21PM,-
Pet Weight Recorded ,3/5 7:55PM,18.4 lbs
Cat Detected,3/5 7:53PM,-
Clean Cycle Complete,3/5 6:46PM,-
Clean Cycle In Progress,3/5 6:44PM,-
Pet Weight Recorded ,3/5 6:19PM,18.4 lbs
Cat Detected,3/5 6:18PM,-
Clean Cycle Complete,3/5 3:36PM,-
Clean Cycle In Progress,3/5 3:34PM,-
Pet Weight Recorded ,3/5 3:29PM,18.6 lbs
Pet Weight Recorded ,3/5 3:16PM,8.6 lbs
Pet Weight Recorded ,3/5 2:54PM,18.5 lbs
Cat Detected,3/5 2:53PM,-
Clean Cycle Complete,3/5 11:53AM,-
Clean Cycle In Progress,3/5 11:51AM,-
Pet Weight Recorded ,3/5 11:26AM,16.3 lbs
Cat Detected,3/5 11:25AM,-
Clean Cycle Complete,3/5 11:20AM,-
Clean Cycle In Progress,3/5 11:18AM,-
Pet Weight Recorded ,3/5 10:53AM,18.6 lbs
Cat Detected,3/5 10:51AM,-
Clean Cycle Complete,3/5 10:35AM,-
Clean Cycle In Progress,3/5 10:33AM,-
Pet Weight Recorded ,3/5 10:08AM,18.5 lbs
Cat Detected,3/5 10:07AM,-
Clean Cycle Complete,3/5 9:53AM,-
Clean Cycle In Progress,3/5 9:51AM,-
Pet Weight Recorded ,3/5 9:26AM,18.4 lbs
Cat Detected,3/5 9:25AM,-
Clean Cycle Complete,3/5 9:10AM,-
Clean Cycle In Progress,3/5 9:08AM,-
Pet Weight Recorded ,3/5 8:43AM,18.4 lbs
Cat Detected,3/5 8:42AM,-
Clean Cycle Complete,3/5 8:24AM,-
Clean Cycle In Progress,3/5 8:22AM,-
Pet Weight Recorded ,3/5 7:56AM,8.5 lbs
Pet Weight Recorded ,3/5 7:52AM,8.6 lbs
Cat Detected,3/5 7:50AM,-
Clean Cycle Complete,3/5 7:48AM,-
Clean Cycle In Progress,3/5 7:45AM,-
Pet Weight Recorded ,3/5 7:20AM,8.6 lbs
Cat Detected,3/5 7:20AM,-
Clean Cycle Complete,3/5 6:17AM,-
Clean Cycle In Progress,3/5 6:15AM,-
Pet Weight Recorded ,3/5 5:49AM,18.4 lbs
Clean Cycle Complete,3/5 2:46AM,-
Clean Cycle In Progress,3/5 2:44AM,-
Pet Weight Recorded ,3/5 2:19AM,8.6 lbs
Cat Detected,3/5 2:18AM,-
Clean Cycle Complete,3/5 1:49AM,-
Clean Cycle In Progress,3/5 1:47AM,-
Pet Weight Recorded ,3/5 1:22AM,18.5 lbs
Pet Weight Recorded ,3/5 1:21AM,18.4 lbs
Pet Weight Recorded ,3/5 1:19AM,18.4 lbs
Cat Detected,3/5 1:19AM,-
Clean Cycle Complete,3/4 11:25PM,-
Clean Cycle In Progress,3/4 11:23PM,-
Pet Weight Recorded ,3/4 11:18PM,16.1 lbs
Cat Detected,3/4 11:16PM,-
Clean Cycle Complete,3/4 11:15PM,-
Pet Weight Recorded ,3/4 11:14PM,16.4 lbs
Cycle Interrupted,3/4 11:14PM,-
Clean Cycle In Progress,3/4 11:12PM,-
Pet Weight Recorded ,3/4 10:47PM,16.3 lbs
Pet Weight Recorded ,3/4 10:39PM,18.6 lbs
Pet Weight Recorded ,3/4 10:31PM,18.6 lbs
Pet Weight Recorded ,3/4 10:26PM,8.7 lbs
Cat Detected,3/4 10:26PM,-
Clean Cycle Complete,3/4 10:02PM,-
Clean Cycle In Progress,3/4 10:00PM,-
Cat Detected,3/4 9:35PM,-
Clean Cycle Complete,3/4 9:35PM,-
Clean Cycle In Progress,3/4 9:32PM,-
Pet Weight Recorded ,3/4 9:07PM,18.5 lbs
Cat Detected,3/4 9:07PM,-
Clean Cycle Complete,3/4 8:59PM,-
Cycle Interrupted,3/4 8:56PM,-
Clean Cycle In Progress,3/4 8:56PM,-
Pet Weight Recorded ,3/4 8:12PM,18.4 lbs
Pet Weight Recorded ,3/4 8:09PM,18.5 lbs
Cat Detected,3/4 8:08PM,-
Clean Cycle Complete,3/4 4:19PM,-
Clean Cycle In Progress,3/4 4:17PM,-
Pet Weight Recorded ,3/4 3:52PM,18.6 lbs
Cat Detected,3/4 3:51PM,-
Clean Cycle Complete,3/4 3:21PM,-
Pet Weight Recorded ,3/4 3:19PM,8.6 lbs
Cycle Interrupted,3/4 3:18PM,-
Clean Cycle In Progress,3/4 3:18PM,-
Pet Weight Recorded ,3/4 3:09PM,18.6 lbs
Cat Detected,3/4 3:08PM,-
Clean Cycle Complete,3/4 2:58PM,-
Clean Cycle In Progress,3/4 2:56PM,-
Pet Weight Recorded ,3/4 2:31PM,18.6 lbs
Cat Detected,3/4 2:30PM,-
Pet Weight Recorded ,3/4 10:38AM,18.4 lbs
Cat Detected,3/4 10:37AM,-
Clean Cycle Complete,3/4 10:32AM,-
Clean Cycle In Progress,3/4 10:30AM,-
Pet Weight Recorded ,3/4 10:05AM,18.6 lbs
Pet Weight Recorded ,3/4 9:43AM,18.4 lbs
Pet Weight Recorded ,3/4 9:24AM,16.1 lbs
Pet Weight Recorded ,3/4 9:17AM,18.5 lbs
Pet Weight Recorded ,3/4 9:07AM,18.4 lbs
Cat Detected,3/4 9:05AM,-
Clean Cycle Complete,3/4 8:53AM,-
Clean Cycle In Progress,3/4 8:51AM,-
Pet Weight Recorded ,3/4 8:25AM,8.6 lbs
Cat Detected,3/4 8:25AM,-
Clean Cycle Complete,3/4 7:29AM,-
Clean Cycle In Progress,3/4 7:26AM,-
Pet Weight Recorded ,3/4 7:01AM,16.3 lbs
Pet Weight Recorded ,3/4 6:37AM,18.4 lbs
Cat Detected,3/4 6:36AM,-
Clean Cycle Complete,3/4 4:47AM,-
Clean Cycle In Progress,3/4 4:45AM,-
Pet Weight Recorded ,3/4 4:12AM,8.6 lbs
Cat Detected,3/4 4:12AM,-
Clean Cycle Complete,3/4 2:58AM,-
Clean Cycle In Progress,3/4 2:56AM,-
Pet Weight Recorded ,3/4 2:30AM,18.4 lbs
Cat Detected,3/4 2:30AM,-
Clean Cycle Complete,3/4 1:09AM,-
Clean Cycle In Progress,3/4 1:07AM,-
Pet Weight Recorded ,3/4 12:41AM,18.4 lbs
Cat Detected,3/4 12:41AM,-
Clean Cycle Complete,3/4 12:04AM,-
Clean Cycle In Progress,3/4 12:02AM,-
Pet Weight Recorded ,3/3 11:49PM,18.6 lbs
Pet Weight Recorded ,3/3 11:32PM,8.7 lbs
Pet Weight Recorded ,3/3 11:27PM,18.4 lbs
Cat Detected,3/3 11:26PM,-
Clean Cycle Complete,3/3 11:22PM,-
Clean Cycle In Progress,3/3 11:19PM,-
Pet Weight Recorded ,3/3 10:54PM,18.6 lbs
Pet Weight Recorded ,3/3 10:43PM,16.2 lbs
Pet Weight Recorded ,3/3 10:38PM,18.4 lbs
Cat Detected,3/3 10:23PM,-
Clean Cycle Complete,3/3 9:43PM,-
Clean Cycle In Progress,3/3 9:41PM,-
Pet Weight Recorded ,3/3 9:16PM,8.6 lbs
Pet Weight Recorded ,3/3 8:50PM,18.3 lbs
Cat Detected,3/3 8:50PM,-
Clean Cycle Complete,3/3 4:46PM,-
Clean Cycle In Progress,3/3 4:44PM,-
Pet Weight Recorded ,3/3 4:19PM,18.3 lbs
Cat Detected,3/3 4:18PM,-
Clean Cycle Complete,3/3 1:04PM,-
Clean Cycle In Progress,3/3 1:02PM,-
Pet Weight Recorded ,3/3 12:37PM,8.6 lbs
Cat Detected,3/3 12:34PM,-
Clean Cycle Complete,3/3 11:43AM,-
Clean Cycle In Progress,3/3 11:41AM,-
Pet Weight Recorded ,3/3 11:16AM,18.3 lbs
Pet Weight Recorded ,3/3 11:07AM,18.3 lbs
Cat Detected,3/3 11:06AM,-
Clean Cycle Complete,3/3 10:12AM,-
Clean Cycle In Progress,3/3 10:10AM,-
Pet Weight Recorded ,3/3 9:45AM,16.3 lbs
Pet Weight Recorded ,3/3 9:36AM,16.3 lbs
Pet Weight Recorded ,3/3 9:16AM,8.6 lbs
Pet Weight Recorded ,3/3 9:12AM,18.4 lbs
Pet Weight Recorded ,3/3 9:04AM,18.4 lbs
Pet Weight Recorded ,3/3 8:48AM,18.4 lbs
Cat Detected,3/3 8:48AM,-
Clean Cycle Complete,3/3 6:52AM,-
Clean Cycle In Progress,3/3 6:50AM,-
Pet Weight Recorded ,3/3 6:25AM,18.6 lbs
Pet Weight Recorded ,3/3 6:10AM,8.6 lbs
Cat Detected,3/3 6:08AM,-
Clean Cycle Complete,3/3 3:45AM,-
Clean Cycle In Progress,3/3 3:43AM,-
Pet Weight Recorded ,3/3 3:18AM,18.4 lbs
Pet Weight Recorded ,3/3 3:17AM,18.3 lbs
Pet Weight Recorded ,3/3 3:13AM,18.5 lbs
Pet Weight Recorded ,3/3 3:07AM,18.5 lbs
Cat Detected,3/3 3:06AM,-
Clean Cycle Complete,3/3 2:57AM,-
Clean Cycle In Progress,3/3 2:55AM,-
Pet Weight Recorded ,3/3 2:29AM,16.3 lbs
Clean Cycle Complete,3/3 1:59AM,-
Cycle Interrupted,3/3 1:58AM,-
Clean Cycle In Progress,3/3 1:56AM,-
Pet Weight Recorded ,3/3 1:31AM,18.5 lbs
Cat Detected,3/3 1:29AM,-
Clean Cycle Complete,3/2 11:39PM,-
Clean Cycle In Progress,3/2 11:37PM,-
Pet Weight Recorded ,3/2 11:12PM,18.4 lbs
Pet Weight Recorded ,3/2 11:08PM,18.5 lbs
Cat Detected,3/2 11:08PM,-
Clean Cycle Complete,3/2 9:45PM,-
Clean Cycle In Progress,3/2 9:43PM,-
Pet Weight Recorded ,3/2 9:18PM,8.6 lbs
Pet Weight Recorded ,3/2 9:12PM,18.5 lbs
Cat Detected,3/2 9:10PM,-
Clean Cycle Complete,3/2 2:49PM,-
Clean Cycle In Progress,3/2 2:47PM,-
Pet Weight Recorded ,3/2 2:22PM,16.3 lbs
Pet Weight Recorded ,3/2 2:03PM,18.5 lbs
Cat Detected,3/2 2:03PM,-
Clean Cycle Complete,3/2 2:01PM,-
Clean Cycle In Progress,3/2 1:59PM,-
Pet Weight Recorded ,3/2 1:34PM,8.5 lbs
Clean Cycle Complete,3/2 12:37PM,-
Clean Cycle In Progress,3/2 12:35PM,-
Pet Weight Recorded ,3/2 12:10PM,18.5 lbs
Pet Weight Recorded ,3/2 12:09PM,18.4 lbs
Pet Weight Recorded ,3/2 12:08PM,18.5 lbs
Cat Detected,3/2 12:07PM,-
Clean Cycle Complete,3/2 11:45AM,-
Clean Cycle In Progress,3/2 11:43AM,-
Clean Cycle Complete,3/2 11:18AM,-
Clean Cycle In Progress,3/2 11:15AM,-
Pet Weight Recorded ,3/2 11:10AM,18.5 lbs
Cat Detected,3/2 11:09AM,-
Clean Cycle Complete,3/2 10:58AM,-
Clean Cycle In Progress,3/2 10:56AM,-
Pet Weight Recorded ,3/2 10:31AM,18.6 lbs
Cat Detected,3/2 10:31AM,-
Clean Cycle Complete,3/2 10:30AM,-
Pet Weight Recorded ,3/2 10:29AM,18.4 lbs
Cycle Interrupted,3/2 10:28AM,-
Clean Cycle In Progress,3/2 10:26AM,-
Pet Weight Recorded ,3/2 10:01AM,18.4 lbs
Cat Detected,3/2 9:59AM,-
Clean Cycle Complete,3/2 9:43AM,-
Clean Cycle In Progress,3/2 9:41AM,-
Pet Weight Recorded ,3/2 9:16AM,16.1 lbs
Pet Weight Recorded ,3/2 9:13AM,18.3 lbs
Pet Weight Recorded ,3/2 9:12AM,8.6 lbs
Cat Detected,3/2 9:11AM,-
Clean Cycle Complete,3/2 8:04AM,-
Clean Cycle In Progress,3/2 8:01AM,-
Pet Weight Recorded ,3/2 7:36AM,18.4 lbs
Cat Detected,3/2 7:34AM,-
Clean Cycle Complete,3/2 5:29AM,-
Clean Cycle In Progress,3/2 5:27AM,-
Pet Weight Recorded ,3/2 5:02AM,8.6 lbs
Cat Detected,3/2 4:58AM,-
Clean Cycle Complete,3/2 2:37AM,-
Clean Cycle In Progress,3/2 2:35AM,-
Pet Weight Recorded ,3/2 2:10AM,16.0 lbs
Cat Detected,3/2 2:09AM,-
Clean Cycle Complete,3/2 1:46AM,-
Clean Cycle In Progress,3/2 1:44AM,-
Pet Weight Recorded ,3/2 1:19AM,18.5 lbs
Pet Weight Recorded ,3/2 1:17AM,18.4 lbs
Cat Detected,3/2 1:16AM,-
Clean Cycle Complete,3/2 12:06AM,-
Clean Cycle In Progress,3/2 12:04AM,-
Pet Weight Recorded ,3/1 11:39PM,18.5 lbs
Cat Detected,3/1 11:38PM,-
Clean Cycle Complete,3/1 9:20PM,-
Clean Cycle In Progress,3/1 9:18PM,-
Pet Weight Recorded ,3/1 8:51PM,8.7 lbs
Pet Weight Recorded ,3/1 8:39PM,18.5 lbs
Pet Weight Recorded ,3/1 8:36PM,16.0 lbs
Pet Weight Recorded ,3/1 8:34PM,18.4 lbs
Cat Detected,3/1 8:33PM,-
Clean Cycle Complete,3/1 7:22PM,-
Clean Cycle In Progress,3/1 7:19PM,-
Cat Detected,3/1 6:54PM,-
Clean Cycle Complete,3/1 6:45PM,-
Clean Cycle In Progress,3/1 6:43PM,-
Pet Weight Recorded ,3/1 6:05PM,18.4 lbs
Cat Detected,3/1 6:05PM,-
Clean Cycle Complete,3/1 4:41PM,-
Clean Cycle In Progress,3/1 4:39PM,-
Pet Weight Recorded ,3/1 4:14PM,8.4 lbs
Cat Detected,3/1 4:11PM,-
Clean Cycle Complete,3/1 1:51PM,-
Clean Cycle Complete,3/1 1:02PM,-
Clean Cycle In Progress,3/1 1:00PM,-
Pet Weight Recorded ,3/1 12:35PM,18.4 lbs
Cat Detected,3/1 12:34PM,-
Clean Cycle Complete,3/1 12:25PM,-
Clean Cycle In Progress,3/1 12:23PM,-
Pet Weight Recorded ,3/1 11:58AM,18.4 lbs
Cat Detected,3/1 11:58AM,-
Clean Cycle Complete,3/1 11:09AM,-
Pet Weight Recorded ,3/1 11:07AM,9.6 lbs
Cycle Interrupted,3/1 11:07AM,-
Clean Cycle In Progress,3/1 11:06AM,-
Pet Weight Recorded ,3/1 10:41AM,18.6 lbs
Pet Weight Recorded ,3/1 10:30AM,8.5 lbs
Pet Weight Recorded ,3/1 10:04AM,18.5 lbs
Pet Weight Recorded ,3/1 10:02AM,18.4 lbs
Cat Detected,3/1 10:01AM,-
Clean Cycle Complete,3/1 9:39AM,-
Clean Cycle In Progress,3/1 9:37AM,-
Pet Weight Recorded ,3/1 9:12AM,18.4 lbs
Cat Detected,3/1 9:11AM,-
Clean Cycle Complete,3/1 7:54AM,-
Clean Cycle In Progress,3/1 7:52AM,-
Pet Weight Recorded ,3/1 7:27AM,18.5 lbs
Pet Weight Recorded ,3/1 7:18AM,8.5 lbs
Pet Weight Recorded ,3/1 7:10AM,18.4 lbs
Cat Detected,3/1 7:09AM,-
Clean Cycle Complete,3/1 6:04AM,-
Clean Cycle In Progress,3/1 6:02AM,-
Pet Weight Recorded ,3/1 5:11AM,8.5 lbs
Cat Detected,3/1 5:11AM,-
