Activity,Timestamp,Value
Cat Detected,1/10 9:23PM,-
Clean Cycle Complete,1/10 8:36PM,-
Clean Cycle In Progress,1/10 8:34PM,-
Pet Weight Recorded ,1/10 8:31PM,7.9 lbs
Pet Weight Recorded ,1/10 8:18PM,18.6 lbs
Pet Weight Recorded ,1/10 6:30PM,15.9 lbs
Pet Weight Recorded ,1/10 2:17PM,18.8 lbs
Pet Weight Recorded ,1/10 12:58PM,8.7 lbs
Pet Weight Recorded ,1/10 11:16AM,18.4 lbs
Pet Weight Recorded ,1/10 11:15AM,18.4 lbs
Pet Weight Recorded ,1/10 10:05AM,9.0 lbs
Pet Weight Recorded ,1/10 9:44AM,18.2 lbs
Pet Weight Recorded ,1/10 9:42AM,18.2 lbs
Pet Weight Recorded ,1/10 9:20AM,18.4 lbs
Pet Weight Recorded ,1/10 9:08AM,18.2 lbs
Pet Weight Recorded ,1/10 7:48AM,8.9 lbs
Pet Weight Recorded ,1/10 4:22AM,18.5 lbs
Clean Cycle Complete,1/10 4:04AM,-
Cycle Interrupted,1/10 4:03AM,-
Clean Cycle In Progress,1/10 4:02AM,-
Clean Cycle Complete,1/10 3:58AM,-
Clean Cycle In Progress,1/10 3:56AM,-
Pet Weight Recorded ,1/10 1:27AM,16.1 lbs
Pet Weight Recorded ,1/10 12:36AM,18.5 lbs
Pet Weight Recorded ,1/10 12:33AM,17.9 lbs
Pet Weight Recorded ,1/10 12:16AM,17.8 lbs
Pet Weight Recorded ,1/10 12:12AM,17.9 lbs
Pet Weight Recorded ,1/9 11:50PM,18.4 lbs
Pet Weight Recorded ,1/9 11:49PM,17.8 lbs
Pet Weight Recorded ,1/9 7:34PM,15.9 lbs
Clean Cycle Complete,1/9 3:56PM,-
Clean Cycle In Progress,1/9 3:54PM,-
Pet Weight Recorded ,1/9 3:51PM,8.7 lbs
Cat Detected,1/9 3:50PM,-
Clean Cycle Complete,1/9 3:28PM,-
Clean Cycle In Progress,1/9 3:26PM,-
Pet Weight Recorded ,1/9 3:23PM,18.3 lbs
Pet Weight Recorded ,1/9 3:22PM,18.3 lbs
Clean Cycle Complete,1/9 2:41PM,-
Clean Cycle In Progress,1/9 2:39PM,-
Pet Weight Recorded ,1/9 2:36PM,8.7 lbs
Cat Detected,1/9 2:35PM,-
Clean Cycle Complete,1/9 12:49PM,-
Clean Cycle In Progress,1/9 12:47PM,-
Pet Weight Recorded ,1/9 12:44PM,9.0 lbs
Cat Detected,1/9 12:43PM,-
Clean Cycle Complete,1/9 8:09AM,-
Clean Cycle In Progress,1/9 8:07AM,-
Pet Weight Recorded ,1/9 8:04AM,18.4 lbs
Pet Weight Recorded ,1/9 8:02AM,18.3 lbs
Cat Detected,1/9 8:02AM,-
Clean Cycle Complete,1/9 7:54AM,-
Clean Cycle In Progress,1/9 7:52AM,-
Pet Weight Recorded ,1/9 7:49AM,18.1 lbs
Cat Detected,1/9 7:48AM,-
Clean Cycle Complete,1/9 7:47AM,-
Clean Cycle In Progress,1/9 7:45AM,-
Pet Weight Recorded ,1/9 7:42AM,18.1 lbs
Cat Detected,1/9 7:40AM,-
Clean Cycle Complete,1/9 7:24AM,-
Clean Cycle In Progress,1/9 7:22AM,-
Pet Weight Recorded ,1/9 7:19AM,8.9 lbs
Cat Detected,1/9 7:16AM,-
Clean Cycle Complete,1/9 7:12AM,-
Cycle Interrupted,1/9 7:09AM,-
Clean Cycle In Progress,1/9 7:09AM,-
Cat Detected,1/9 7:06AM,-
Clean Cycle Complete,1/9 3:48AM,-
Clean Cycle In Progress,1/9 3:46AM,-
Cat Detected,1/9 3:42AM,-
Clean Cycle Complete,1/9 3:38AM,-
Clean Cycle In Progress,1/9 3:36AM,-
Pet Weight Recorded ,1/9 3:33AM,8.9 lbs
Cat Detected,1/9 3:32AM,-
Clean Cycle Complete,1/9 2:41AM,-
Pet Weight Recorded ,1/9 2:40AM,7.5 lbs
Cycle Interrupted,1/9 2:40AM,-
Clean Cycle In Progress,1/9 2:38AM,-
Pet Weight Recorded ,1/9 2:35AM,16.0 lbs
Cat Detected,1/9 2:33AM,-
Clean Cycle Complete,1/9 2:29AM,-
Pet Weight Recorded ,1/9 2:27AM,7.5 lbs
Cycle Interrupted,1/9 2:26AM,-
Clean Cycle In Progress,1/9 2:26AM,-
Pet Weight Recorded ,1/9 2:23AM,18.5 lbs
Pet Weight Recorded ,1/9 2:21AM,18.5 lbs
Pet Weight Recorded ,1/9 2:20AM,18.3 lbs
Cat Detected,1/9 2:20AM,-
Clean Cycle Complete,1/9 2:02AM,-
Clean Cycle In Progress,1/9 2:00AM,-
Pet Weight Recorded ,1/9 1:56AM,18.5 lbs
Clean Cycle Complete,1/9 12:49AM,-
Cycle Interrupted,1/9 12:47AM,-
Clean Cycle In Progress,1/9 12:46AM,-
Pet Weight Recorded ,1/9 12:43AM,16.1 lbs
Cat Detected,1/9 12:39AM,-
Clean Cycle Complete,1/9 12:22AM,-
Clean Cycle In Progress,1/9 12:20AM,-
Pet Weight Recorded ,1/9 12:17AM,18.6 lbs
Pet Weight Recorded ,1/9 12:13AM,18.2 lbs
Cat Detected,1/9 12:12AM,-
Clean Cycle Complete,1/8 11:09PM,-
Clean Cycle In Progress,1/8 11:07PM,-
Pet Weight Recorded ,1/8 11:04PM,8.9 lbs
Cat Detected,1/8 11:02PM,-
Clean Cycle Complete,1/8 3:35PM,-
Clean Cycle In Progress,1/8 3:33PM,-
Pet Weight Recorded ,1/8 3:30PM,18.9 lbs
Cat Detected,1/8 3:29PM,-
Clean Cycle Complete,1/8 3:24PM,-
Clean Cycle In Progress,1/8 3:22PM,-
Pet Weight Recorded ,1/8 3:19PM,18.3 lbs
Cat Detected,1/8 3:19PM,-
Clean Cycle Complete,1/8 3:15PM,-
Clean Cycle In Progress,1/8 3:12PM,-
Pet Weight Recorded ,1/8 3:09PM,18.2 lbs
Cat Detected,1/8 3:09PM,-
Clean Cycle Complete,1/8 2:48PM,-
Clean Cycle In Progress,1/8 2:46PM,-
Pet Weight Recorded ,1/8 2:43PM,8.9 lbs
Cat Detected,1/8 2:40PM,-
Clean Cycle Complete,1/8 12:48PM,-
Clean Cycle In Progress,1/8 12:46PM,-
Pet Weight Recorded ,1/8 12:07PM,18.7 lbs
Pet Weight Recorded ,1/8 11:42AM,15.8 lbs
Pet Weight Recorded ,1/8 10:13AM,18.9 lbs
Pet Weight Recorded ,1/8 10:07AM,18.9 lbs
Pet Weight Recorded ,1/8 10:04AM,8.9 lbs
Pet Weight Recorded ,1/8 9:25AM,18.4 lbs
Pet Weight Recorded ,1/8 9:10AM,6.6 lbs
Pet Weight Recorded ,1/8 9:07AM,18.8 lbs
Pet Weight Recorded ,1/8 6:48AM,8.9 lbs
Pet Weight Recorded ,1/8 3:15AM,8.8 lbs
Pet Weight Recorded ,1/7 9:12PM,18.9 lbs
Pet Weight Recorded ,1/7 5:04PM,18.8 lbs
Pet Weight Recorded ,1/7 4:48PM,8.8 lbs
Pet Weight Recorded ,1/7 2:13PM,8.8 lbs
Pet Weight Recorded ,1/7 9:20AM,18.6 lbs
Pet Weight Recorded ,1/7 8:29AM,18.6 lbs
Pet Weight Recorded ,1/7 8:26AM,18.6 lbs
Clean Cycle Complete,1/7 8:01AM,-
Cycle Interrupted,1/7 7:59AM,-
Clean Cycle In Progress,1/7 7:59AM,-
Pet Weight Recorded ,1/7 7:56AM,8.8 lbs
Cat Detected,1/7 7:52AM,-
Clean Cycle Complete,1/7 7:35AM,-
Pet Weight Recorded ,1/7 7:35AM,15.7 lbs
Cycle Interrupted,1/7 7:34AM,-
Clean Cycle In Progress,1/7 7:32AM,-
Pet Weight Recorded ,1/7 7:29AM,18.3 lbs
Cat Detected,1/7 7:29AM,-
Clean Cycle Complete,1/7 6:10AM,-
Clean Cycle In Progress,1/7 6:08AM,-
Pet Weight Recorded ,1/7 6:05AM,16.0 lbs
Cat Detected,1/7 6:03AM,-
Clean Cycle Complete,1/7 5:58AM,-
Clean Cycle In Progress,1/7 5:56AM,-
Cat Detected,1/7 5:53AM,-
Clean Cycle Complete,1/7 5:44AM,-
Cycle Interrupted,1/7 5:43AM,-
Clean Cycle In Progress,1/7 5:42AM,-
Pet Weight Recorded ,1/7 5:39AM,9.0 lbs
Cat Detected,1/7 5:38AM,-
Cat Detected,1/7 4:29AM,-
Clean Cycle Complete,1/7 4:23AM,-
Cycle Interrupted,1/7 4:21AM,-
Clean Cycle In Progress,1/7 4:21AM,-
Cat Detected,1/7 4:18AM,-
Clean Cycle Complete,1/7 1:35AM,-
Clean Cycle In Progress,1/7 1:33AM,-
Pet Weight Recorded ,1/7 1:30AM,18.5 lbs
Pet Weight Recorded ,1/7 1:28AM,18.8 lbs
Cat Detected,1/7 1:28AM,-
Clean Cycle Complete,1/7 12:43AM,-
Cycle Interrupted,1/7 12:42AM,-
Clean Cycle In Progress,1/7 12:41AM,-
Pet Weight Recorded ,1/7 12:38AM,18.5 lbs
Cat Detected,1/7 12:37AM,-
Clean Cycle Complete,1/7 12:28AM,-
Cycle Interrupted,1/7 12:27AM,-
Clean Cycle In Progress,1/7 12:26AM,-
Pet Weight Recorded ,1/7 12:23AM,15.9 lbs
Pet Weight Recorded ,1/7 12:20AM,7.2 lbs
Cat Detected,1/7 12:19AM,-
Clean Cycle Complete,1/6 11:43PM,-
Cycle Interrupted,1/6 11:41PM,-
Clean Cycle In Progress,1/6 11:40PM,-
Pet Weight Recorded ,1/6 11:37PM,18.6 lbs
Cat Detected,1/6 11:37PM,-
Clean Cycle Complete,1/6 6:35PM,-
Clean Cycle In Progress,1/6 6:33PM,-
Pet Weight Recorded ,1/6 6:30PM,8.7 lbs
Cat Detected,1/6 6:28PM,-
Clean Cycle Complete,1/6 6:26PM,-
Clean Cycle In Progress,1/6 6:24PM,-
Pet Weight Recorded ,1/6 6:21PM,8.9 lbs
Cat Detected,1/6 6:20PM,-
Clean Cycle Complete,1/6 2:51PM,-
Clean Cycle In Progress,1/6 2:49PM,-
Cat Detected,1/6 2:46PM,-
Clean Cycle Complete,1/6 12:39PM,-
Cycle Interrupted,1/6 12:38PM,-
Clean Cycle In Progress,1/6 12:37PM,-
Pet Weight Recorded ,1/6 12:34PM,8.9 lbs
Cat Detected,1/6 12:31PM,-
Clean Cycle Complete,1/6 12:25PM,-
Clean Cycle In Progress,1/6 12:23PM,-
Cat Detected,1/6 12:20PM,-
Clean Cycle Complete,1/6 11:39AM,-
Clean Cycle In Progress,1/6 11:37AM,-
Cat Detected,1/6 11:34AM,-
Clean Cycle Complete,1/6 10:15AM,-
Cycle Interrupted,1/6 10:14AM,-
Cycle Interrupted,1/6 10:12AM,-
Clean Cycle In Progress,1/6 10:12AM,-
Pet Weight Recorded ,1/6 10:09AM,19.0 lbs
Pet Weight Recorded ,1/6 10:07AM,15.9 lbs
Cat Detected,1/6 10:06AM,-
Clean Cycle Complete,1/6 9:55AM,-
Cycle Interrupted,1/6 9:53AM,-
Clean Cycle In Progress,1/6 9:52AM,-
Pet Weight Recorded ,1/6 9:49AM,18.8 lbs
Cat Detected,1/6 9:49AM,-
Clean Cycle Complete,1/6 9:25AM,-
Clean Cycle In Progress,1/6 9:23AM,-
Pet Weight Recorded ,1/6 9:20AM,18.6 lbs
Pet Weight Recorded ,1/6 9:19AM,18.8 lbs
Cat Detected,1/6 9:19AM,-
Clean Cycle Complete,1/6 9:07AM,-
Clean Cycle In Progress,1/6 9:05AM,-
Cat Detected,1/6 9:01AM,-
Clean Cycle Complete,1/6 8:47AM,-
Clean Cycle In Progress,1/6 8:45AM,-
Pet Weight Recorded ,1/6 8:42AM,15.9 lbs
Cat Detected,1/6 8:40AM,-
Clean Cycle Complete,1/6 8:39AM,-
Pet Weight Recorded ,1/6 8:38AM,12.8 lbs
Cycle Interrupted,1/6 8:38AM,-
Clean Cycle In Progress,1/6 8:36AM,-
Pet Weight Recorded ,1/6 8:33AM,5.6 lbs
Cat Detected,1/6 8:32AM,-
Clean Cycle Complete,1/6 8:32AM,-
Cycle Interrupted,1/6 8:31AM,-
Clean Cycle In Progress,1/6 8:30AM,-
Pet Weight Recorded ,1/6 8:26AM,18.8 lbs
Cat Detected,1/6 8:26AM,-
Clean Cycle Complete,1/6 7:27AM,-
Pet Weight Recorded ,1/6 7:26AM,5.9 lbs
Cycle Interrupted,1/6 7:26AM,-
Pet Weight Recorded ,1/6 7:25AM,6.5 lbs
Cycle Interrupted,1/6 7:24AM,-
Pet Weight Recorded ,1/6 7:24AM,7.5 lbs
Pet Weight Recorded ,1/6 7:23AM,7.5 lbs
Cycle Interrupted,1/6 7:23AM,-
Clean Cycle In Progress,1/6 7:23AM,-
Pet Weight Recorded ,1/6 7:20AM,18.9 lbs
Pet Weight Recorded ,1/6 7:16AM,18.7 lbs
Cat Detected,1/6 7:16AM,-
Clean Cycle Complete,1/6 6:19AM,-
Clean Cycle In Progress,1/6 6:16AM,-
Cat Detected,1/6 6:13AM,-
Clean Cycle Complete,1/6 4:02AM,-
Clean Cycle In Progress,1/6 4:00AM,-
Clean Cycle Complete,1/6 3:02AM,-
Clean Cycle In Progress,1/6 3:00AM,-
Cat Detected,1/6 2:57AM,-
Clean Cycle Complete,1/6 2:14AM,-
Clean Cycle In Progress,1/6 2:12AM,-
Pet Weight Recorded ,1/6 2:09AM,18.6 lbs
Pet Weight Recorded ,1/6 2:08AM,18.8 lbs
Cat Detected,1/6 2:08AM,-
Clean Cycle Complete,1/6 1:43AM,-
Cycle Interrupted,1/6 1:42AM,-
Clean Cycle In Progress,1/6 1:41AM,-
Pet Weight Recorded ,1/6 1:38AM,8.9 lbs
Cat Detected,1/6 1:37AM,-
Clean Cycle Complete,1/6 12:35AM,-
Clean Cycle In Progress,1/6 12:33AM,-
Pet Weight Recorded ,1/6 12:30AM,18.8 lbs
Cat Detected,1/6 12:29AM,-
Clean Cycle Complete,1/6 12:04AM,-
Cycle Interrupted,1/6 12:01AM,-
Clean Cycle In Progress,1/6 12:00AM,-
Cat Detected,1/5 11:57PM,-
Clean Cycle Complete,1/5 11:52PM,-
Clean Cycle In Progress,1/5 11:50PM,-
Cat Detected,1/5 11:47PM,-
Clean Cycle Complete,1/5 11:11PM,-
Pet Weight Recorded ,1/5 11:10PM,7.8 lbs
Cycle Interrupted,1/5 11:08PM,-
Clean Cycle In Progress,1/5 11:07PM,-
Pet Weight Recorded ,1/5 11:04PM,18.6 lbs
Pet Weight Recorded ,1/5 11:02PM,18.9 lbs
Cat Detected,1/5 11:02PM,-
Clean Cycle Complete,1/5 9:18PM,-
Clean Cycle In Progress,1/5 9:16PM,-
Pet Weight Recorded ,1/5 9:13PM,18.7 lbs
Cat Detected,1/5 9:12PM,-
Clean Cycle Complete,1/5 8:33PM,-
Clean Cycle In Progress,1/5 8:31PM,-
Pet Weight Recorded ,1/5 8:26PM,8.9 lbs
Cat Detected,1/5 8:25PM,-
Clean Cycle Complete,1/5 7:59PM,-
Clean Cycle In Progress,1/5 7:57PM,-
Pet Weight Recorded ,1/5 7:54PM,18.9 lbs
Pet Weight Recorded ,1/5 7:53PM,18.6 lbs
Cat Detected,1/5 7:53PM,-
Clean Cycle Complete,1/5 7:12PM,-
Clean Cycle In Progress,1/5 7:10PM,-
Pet Weight Recorded ,1/5 7:07PM,16.0 lbs
Cat Detected,1/5 7:04PM,-
Clean Cycle Complete,1/5 4:12PM,-
Clean Cycle In Progress,1/5 4:10PM,-
Cat Detected,1/5 4:05PM,-
Clean Cycle Complete,1/5 4:04PM,-
Cycle Interrupted,1/5 4:02PM,-
Clean Cycle In Progress,1/5 4:02PM,-
Cat Detected,1/5 3:58PM,-
Clean Cycle Complete,1/5 3:13PM,-
Cat Detected,1/5 3:08PM,-
Clean Cycle Complete,1/5 2:29PM,-
Clean Cycle In Progress,1/5 2:27PM,-
Cat Detected,1/5 2:23PM,-
Clean Cycle Complete,1/5 1:36PM,-
Pet Weight Recorded ,1/5 1:34PM,9.6 lbs
Cycle Interrupted,1/5 1:33PM,-
Clean Cycle In Progress,1/5 1:33PM,-
Pet Weight Recorded ,1/5 1:30PM,8.8 lbs
Cat Detected,1/5 1:29PM,-
Clean Cycle Complete,1/5 1:23PM,-
Pet Weight Recorded ,1/5 1:19PM,7.8 lbs
Cycle Interrupted,1/5 1:19PM,-
Clean Cycle In Progress,1/5 1:18PM,-
Pet Weight Recorded ,1/5 1:15PM,18.6 lbs
Cat Detected,1/5 1:15PM,-
Pet Weight Recorded ,1/5 10:13AM,15.9 lbs
Cat Detected,1/5 10:06AM,-
Clean Cycle Complete,1/5 9:54AM,-
Clean Cycle In Progress,1/5 9:51AM,-
Pet Weight Recorded ,1/5 9:47AM,19.0 lbs
Cat Detected,1/5 9:46AM,-
Clean Cycle Complete,1/5 9:02AM,-
Clean Cycle In Progress,1/5 9:00AM,-
Cat Detected,1/5 8:57AM,-
Clean Cycle Complete,1/5 8:45AM,-
Clean Cycle In Progress,1/5 8:42AM,-
Pet Weight Recorded ,1/5 8:39AM,8.8 lbs
Cat Detected,1/5 8:39AM,-
Clean Cycle Complete,1/5 7:19AM,-
Clean Cycle In Progress,1/5 7:17AM,-
Cat Detected,1/5 7:14AM,-
Clean Cycle Complete,1/5 6:32AM,-
Pet Weight Recorded ,1/5 6:31AM,15.9 lbs
Cycle Interrupted,1/5 6:30AM,-
Clean Cycle In Progress,1/5 6:29AM,-
Pet Weight Recorded ,1/5 6:26AM,19.1 lbs
Cat Detected,1/5 6:25AM,-
Clean Cycle Complete,1/5 6:21AM,-
Pet Weight Recorded ,1/5 6:20AM,16.1 lbs
Cycle Interrupted,1/5 6:20AM,-
Clean Cycle In Progress,1/5 6:18AM,-
Pet Weight Recorded ,1/5 6:15AM,15.9 lbs
Cat Detected,1/5 6:14AM,-
Clean Cycle Complete,1/5 5:21AM,-
Pet Weight Recorded ,1/5 5:20AM,16.1 lbs
Cycle Interrupted,1/5 5:20AM,-
Clean Cycle In Progress,1/5 5:18AM,-
Pet Weight Recorded ,1/5 5:15AM,8.9 lbs
Cat Detected,1/5 5:14AM,-
Clean Cycle Complete,1/5 5:08AM,-
Clean Cycle In Progress,1/5 5:06AM,-
Cat Detected,1/5 5:03AM,-
Clean Cycle Complete,1/5 2:16AM,-
Clean Cycle In Progress,1/5 2:14AM,-
Pet Weight Recorded ,1/5 2:10AM,19.1 lbs
Cat Detected,1/5 2:10AM,-
Clean Cycle Complete,1/5 1:30AM,-
Cycle Interrupted,1/5 1:29AM,-
Clean Cycle In Progress,1/5 1:27AM,-
Pet Weight Recorded ,1/5 1:21AM,19.0 lbs
Pet Weight Recorded ,1/5 1:20AM,19.1 lbs
Cat Detected,1/5 1:20AM,-
Clean Cycle Complete,1/5 12:55AM,-
Clean Cycle In Progress,1/5 12:53AM,-
Pet Weight Recorded ,1/5 12:49AM,19.1 lbs
Cat Detected,1/5 12:49AM,-
Clean Cycle Complete,1/5 12:21AM,-
Clean Cycle In Progress,1/5 12:18AM,-
Pet Weight Recorded ,1/5 12:15AM,8.8 lbs
Cat Detected,1/5 12:15AM,-
Clean Cycle Complete,1/4 11:53PM,-
Cycle Interrupted,1/4 11:51PM,-
Clean Cycle In Progress,1/4 11:50PM,-
Pet Weight Recorded ,1/4 11:47PM,18.6 lbs
Pet Weight Recorded ,1/4 11:45PM,19.2 lbs
Cat Detected,1/4 11:45PM,-
Clean Cycle Complete,1/4 9:21PM,-
Clean Cycle In Progress,1/4 9:19PM,-
Cat Detected,1/4 9:16PM,-
Clean Cycle Complete,1/4 9:15PM,-
Cycle Interrupted,1/4 9:14PM,-
Cat Detected,1/4 7:21PM,-
Clean Cycle Complete,1/4 7:18PM,-
Clean Cycle In Progress,1/4 7:16PM,-
Pet Weight Recorded ,1/4 7:13PM,8.8 lbs
Cat Detected,1/4 7:12PM,-
Clean Cycle Complete,1/4 7:00PM,-
Clean Cycle In Progress,1/4 6:58PM,-
Pet Weight Recorded ,1/4 6:55PM,8.6 lbs
Cat Detected,1/4 6:55PM,-
Clean Cycle Complete,1/4 6:18PM,-
Cycle Interrupted,1/4 6:17PM,-
Clean Cycle In Progress,1/4 6:16PM,-
Pet Weight Recorded ,1/4 6:13PM,15.3 lbs
Pet Weight Recorded ,1/4 6:09PM,15.9 lbs
Cat Detected,1/4 6:07PM,-
Clean Cycle Complete,1/4 4:51PM,-
Clean Cycle In Progress,1/4 4:49PM,-
Cat Detected,1/4 4:45PM,-
Clean Cycle Complete,1/4 3:17PM,-
Clean Cycle In Progress,1/4 3:15PM,-
Pet Weight Recorded ,1/4 3:12PM,8.7 lbs
Clean Cycle Complete,1/4 3:08PM,-
Clean Cycle In Progress,1/4 3:05PM,-
Pet Weight Recorded ,1/4 3:02PM,8.6 lbs
Cat Detected,1/4 3:02PM,-
Clean Cycle Complete,1/4 2:59PM,-
Clean Cycle In Progress,1/4 2:57PM,-
Pet Weight Recorded ,1/4 2:54PM,8.8 lbs
Clean Cycle Complete,1/4 12:17PM,-
Pet Weight Recorded ,1/4 12:16PM,10.4 lbs
Cycle Interrupted,1/4 12:15PM,-
Clean Cycle In Progress,1/4 12:14PM,-
Pet Weight Recorded ,1/4 12:11PM,18.2 lbs
Cat Detected,1/4 12:10PM,-
Clean Cycle Complete,1/4 12:07PM,-
Clean Cycle In Progress,1/4 12:04PM,-
Pet Weight Recorded ,1/4 12:01PM,17.8 lbs
Cat Detected,1/4 12:01PM,-
Clean Cycle Complete,1/4 11:58AM,-
Clean Cycle In Progress,1/4 11:55AM,-
Pet Weight Recorded ,1/4 11:52AM,8.9 lbs
Cat Detected,1/4 11:52AM,-
Clean Cycle Complete,1/4 10:56AM,-
Clean Cycle In Progress,1/4 10:54AM,-
Pet Weight Recorded ,1/4 10:51AM,8.1 lbs
Cat Detected,1/4 10:50AM,-
Clean Cycle Complete,1/4 10:05AM,-
Pet Weight Recorded ,1/4 10:03AM,7.7 lbs
Cycle Interrupted,1/4 10:03AM,-
Clean Cycle In Progress,1/4 10:02AM,-
Pet Weight Recorded ,1/4 9:59AM,18.8 lbs
Pet Weight Recorded ,1/4 9:58AM,18.3 lbs
Cat Detected,1/4 9:57AM,-
Clean Cycle Complete,1/4 9:53AM,-
Clean Cycle In Progress,1/4 9:51AM,-
Pet Weight Recorded ,1/4 9:46AM,9.0 lbs
Cat Detected,1/4 9:45AM,-
Clean Cycle Complete,1/4 9:23AM,-
Clean Cycle In Progress,1/4 9:20AM,-
Pet Weight Recorded ,1/4 9:17AM,18.3 lbs
Cat Detected,1/4 9:17AM,-
Clean Cycle Complete,1/4 9:11AM,-
Clean Cycle In Progress,1/4 9:08AM,-
Pet Weight Recorded ,1/4 9:05AM,18.5 lbs
Cat Detected,1/4 9:04AM,-
Clean Cycle Complete,1/4 4:25AM,-
Cycle Interrupted,1/4 4:23AM,-
Clean Cycle In Progress,1/4 4:23AM,-
Pet Weight Recorded ,1/4 4:20AM,9.0 lbs
Cat Detected,1/4 4:19AM,-
Clean Cycle Complete,1/4 4:16AM,-
Clean Cycle In Progress,1/4 4:13AM,-
Cat Detected,1/4 4:10AM,-
Clean Cycle Complete,1/4 3:32AM,-
Clean Cycle In Progress,1/4 3:29AM,-
Pet Weight Recorded ,1/4 3:26AM,8.8 lbs
Cat Detected,1/4 3:26AM,-
Clean Cycle Complete,1/4 3:18AM,-
Pet Weight Recorded ,1/4 3:17AM,14.8 lbs
Cycle Interrupted,1/4 3:15AM,-
Clean Cycle In Progress,1/4 3:13AM,-
Pet Weight Recorded ,1/4 3:10AM,18.2 lbs
Cat Detected,1/4 3:09AM,-
Clean Cycle Complete,1/4 1:47AM,-
Clean Cycle In Progress,1/4 1:45AM,-
Pet Weight Recorded ,1/4 1:42AM,18.9 lbs
Pet Weight Recorded ,1/4 1:40AM,17.7 lbs
Cat Detected,1/4 1:39AM,-
Clean Cycle Complete,1/4 1:30AM,-
Clean Cycle In Progress,1/4 1:28AM,-
Pet Weight Recorded ,1/4 1:25AM,18.7 lbs
Cat Detected,1/4 1:24AM,-
Clean Cycle Complete,1/4 12:40AM,-
Cat Detected,1/4 12:27AM,-
Clean Cycle Complete,1/4 12:05AM,-
Clean Cycle In Progress,1/4 12:02AM,-
Pet Weight Recorded ,1/3 11:59PM,18.7 lbs
Pet Weight Recorded ,1/3 11:55PM,17.8 lbs
Cat Detected,1/3 11:55PM,-
Clean Cycle Complete,1/3 11:51PM,-
Clean Cycle In Progress,1/3 11:49PM,-
Cat Detected,1/3 11:46PM,-
Clean Cycle Complete,1/3 9:21PM,-
Clean Cycle In Progress,1/3 9:19PM,-
Pet Weight Recorded ,1/3 9:16PM,19.3 lbs
Cat Detected,1/3 9:15PM,-
Clean Cycle Complete,1/3 8:17PM,-
Pet Weight Recorded ,1/3 8:16PM,15.9 lbs
Cycle Interrupted,1/3 8:16PM,-
Cycle Interrupted,1/3 8:14PM,-
Clean Cycle In Progress,1/3 8:14PM,-
Pet Weight Recorded ,1/3 8:11PM,8.9 lbs
Cat Detected,1/3 8:10PM,-
Clean Cycle Complete,1/3 4:56PM,-
Clean Cycle In Progress,1/3 4:54PM,-
Pet Weight Recorded ,1/3 4:51PM,8.7 lbs
Cat Detected,1/3 4:48PM,-
Clean Cycle Complete,1/3 3:49PM,-
Clean Cycle In Progress,1/3 3:47PM,-
Pet Weight Recorded ,1/3 3:44PM,19.1 lbs
Pet Weight Recorded ,1/3 3:43PM,8.8 lbs
Cat Detected,1/3 3:40PM,-
Clean Cycle Complete,1/3 11:47AM,-
Clean Cycle In Progress,1/3 11:45AM,-
Pet Weight Recorded ,1/3 11:42AM,19.2 lbs
Cat Detected,1/3 11:42AM,-
Clean Cycle Complete,1/3 11:34AM,-
Pet Weight Recorded ,1/3 11:34AM,8.4 lbs
Cycle Interrupted,1/3 11:33AM,-
Clean Cycle In Progress,1/3 11:31AM,-
Pet Weight Recorded ,1/3 11:28AM,8.8 lbs
Cat Detected,1/3 11:25AM,-
Clean Cycle Complete,1/3 11:14AM,-
Clean Cycle In Progress,1/3 11:12AM,-
Pet Weight Recorded ,1/3 11:09AM,19.1 lbs
Cat Detected,1/3 11:08AM,-
Clean Cycle Complete,1/3 9:14AM,-
Clean Cycle In Progress,1/3 9:11AM,-
Pet Weight Recorded ,1/3 9:08AM,19.2 lbs
Cat Detected,1/3 9:07AM,-
Clean Cycle Complete,1/3 9:05AM,-
Clean Cycle In Progress,1/3 9:03AM,-
Pet Weight Recorded ,1/3 9:00AM,8.7 lbs
Clean Cycle Complete,1/3 8:37AM,-
Cycle Interrupted,1/3 8:35AM,-
Clean Cycle In Progress,1/3 8:34AM,-
Pet Weight Recorded ,1/3 8:31AM,16.0 lbs
Cat Detected,1/3 8:29AM,-
Clean Cycle Complete,1/3 8:08AM,-
Cycle Interrupted,1/3 8:06AM,-
Clean Cycle In Progress,1/3 8:05AM,-
Pet Weight Recorded ,1/3 8:02AM,16.0 lbs
Cat Detected,1/3 7:59AM,-
Clean Cycle Complete,1/3 7:06AM,-
Clean Cycle In Progress,1/3 7:04AM,-
Pet Weight Recorded ,1/3 7:01AM,19.0 lbs
Pet Weight Recorded ,1/3 7:00AM,19.1 lbs
Cat Detected,1/3 7:00AM,-
Clean Cycle Complete,1/3 4:57AM,-
Cycle Interrupted,1/3 4:56AM,-
Clean Cycle In Progress,1/3 4:55AM,-
Pet Weight Recorded ,1/3 4:52AM,8.8 lbs
Cat Detected,1/3 4:51AM,-
Clean Cycle Complete,1/3 4:19AM,-
Clean Cycle In Progress,1/3 4:17AM,-
Pet Weight Recorded ,1/3 4:14AM,19.3 lbs
Cat Detected,1/3 4:14AM,-
Clean Cycle Complete,1/3 1:43AM,-
Clean Cycle In Progress,1/3 1:41AM,-
Pet Weight Recorded ,1/3 1:37AM,19.2 lbs
Clean Cycle Complete,1/3 1:05AM,-
